Unit_ID,Complex,Dong,Ho,Floor,L_Score,C_Score,S_Score,Total_Grade,Status
U3-302-2505,3단지,302동,2505호,25,7.7,7.0,7.0,B,공식기초분석완료
U3-302-2506,3단지,302동,2506호,25,7.7,7.0,7.0,B,공식기초분석완료
U3-302-2601,3단지,302동,2601호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-302-2602,3단지,302동,2602호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-302-2603,3단지,302동,2603호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-302-2604,3단지,302동,2604호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-302-2605,3단지,302동,2605호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-302-2606,3단지,302동,2606호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-302-2701,3단지,302동,2701호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-302-2702,3단지,302동,2702호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-302-2703,3단지,302동,2703호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-302-2704,3단지,302동,2704호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-302-2705,3단지,302동,2705호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-302-2706,3단지,302동,2706호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-302-2801,3단지,302동,2801호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-302-2802,3단지,302동,2802호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-302-2803,3단지,302동,2803호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-302-2804,3단지,302동,2804호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-302-2805,3단지,302동,2805호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-302-2806,3단지,302동,2806호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-302-2901,3단지,302동,2901호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-302-2902,3단지,302동,2902호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-302-2903,3단지,302동,2903호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-302-2904,3단지,302동,2904호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-302-2905,3단지,302동,2905호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-302-2906,3단지,302동,2906호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-302-3001,3단지,302동,3001호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-302-3002,3단지,302동,3002호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-302-3003,3단지,302동,3003호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-302-3004,3단지,302동,3004호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-302-3005,3단지,302동,3005호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-302-3006,3단지,302동,3006호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-302-3101,3단지,302동,3101호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-302-3102,3단지,302동,3102호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-302-3103,3단지,302동,3103호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-302-3104,3단지,302동,3104호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-302-3105,3단지,302동,3105호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-302-3106,3단지,302동,3106호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-302-3201,3단지,302동,3201호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-302-3202,3단지,302동,3202호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-302-3203,3단지,302동,3203호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-302-3204,3단지,302동,3204호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-302-3205,3단지,302동,3205호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-302-3206,3단지,302동,3206호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-302-3301,3단지,302동,3301호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-302-3302,3단지,302동,3302호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-302-3303,3단지,302동,3303호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-302-3304,3단지,302동,3304호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-302-3305,3단지,302동,3305호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-302-3306,3단지,302동,3306호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-302-3401,3단지,302동,3401호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-302-3402,3단지,302동,3402호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-302-3403,3단지,302동,3403호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-302-3404,3단지,302동,3404호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-302-3405,3단지,302동,3405호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-302-3406,3단지,302동,3406호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-302-3501,3단지,302동,3501호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-302-3502,3단지,302동,3502호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-302-3503,3단지,302동,3503호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-302-3504,3단지,302동,3504호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-302-3505,3단지,302동,3505호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-302-3506,3단지,302동,3506호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-302-3601,3단지,302동,3601호,36,8.9,7.0,7.0,B+,공식기초분석완료
U3-302-3602,3단지,302동,3602호,36,8.9,7.0,7.0,B+,공식기초분석완료
U3-302-3603,3단지,302동,3603호,36,8.9,7.0,7.0,B+,공식기초분석완료
U3-302-3604,3단지,302동,3604호,36,8.9,7.0,7.0,B+,공식기초분석완료
U3-302-3605,3단지,302동,3605호,36,8.9,7.0,7.0,B+,공식기초분석완료
U3-302-3606,3단지,302동,3606호,36,8.9,7.0,7.0,B+,공식기초분석완료
U3-302-3701,3단지,302동,3701호,37,9.0,7.0,7.0,A,공식기초분석완료
U3-302-3702,3단지,302동,3702호,37,9.0,7.0,7.0,A,공식기초분석완료
U3-302-3703,3단지,302동,3703호,37,9.0,7.0,7.0,A,공식기초분석완료
U3-302-3704,3단지,302동,3704호,37,9.0,7.0,7.0,A,공식기초분석완료
U3-302-3705,3단지,302동,3705호,37,9.0,7.0,7.0,A,공식기초분석완료
U3-302-3706,3단지,302동,3706호,37,9.0,7.0,7.0,A,공식기초분석완료
U3-302-3801,3단지,302동,3801호,38,9.1,7.0,7.0,A,공식기초분석완료
U3-302-3802,3단지,302동,3802호,38,9.1,7.0,7.0,A,공식기초분석완료
U3-302-3803,3단지,302동,3803호,38,9.1,7.0,7.0,A,공식기초분석완료
U3-302-3804,3단지,302동,3804호,38,9.1,7.0,7.0,A,공식기초분석완료
U3-302-3805,3단지,302동,3805호,38,9.1,7.0,7.0,A,공식기초분석완료
U3-302-3806,3단지,302동,3806호,38,9.1,7.0,7.0,A,공식기초분석완료
U3-302-3901,3단지,302동,3901호,39,9.2,7.0,7.0,A,공식기초분석완료
U3-302-3902,3단지,302동,3902호,39,9.2,7.0,7.0,A,공식기초분석완료
U3-302-3903,3단지,302동,3903호,39,9.2,7.0,7.0,A,공식기초분석완료
U3-302-3904,3단지,302동,3904호,39,9.2,7.0,7.0,A,공식기초분석완료
U3-302-3905,3단지,302동,3905호,39,9.2,7.0,7.0,A,공식기초분석완료
U3-302-3906,3단지,302동,3906호,39,9.2,7.0,7.0,A,공식기초분석완료
U3-302-4001,3단지,302동,4001호,40,9.3,7.0,7.0,A,공식기초분석완료
U3-302-4002,3단지,302동,4002호,40,9.3,7.0,7.0,A,공식기초분석완료
U3-302-4003,3단지,302동,4003호,40,9.3,7.0,7.0,A,공식기초분석완료
U3-302-4004,3단지,302동,4004호,40,9.3,7.0,7.0,A,공식기초분석완료
U3-302-4005,3단지,302동,4005호,40,9.3,7.0,7.0,A,공식기초분석완료
U3-302-4006,3단지,302동,4006호,40,9.3,7.0,7.0,A,공식기초분석완료
U3-302-4101,3단지,302동,4101호,41,9.4,7.0,7.0,A,공식기초분석완료
U3-302-4102,3단지,302동,4102호,41,9.4,7.0,7.0,A,공식기초분석완료
U3-302-4103,3단지,302동,4103호,41,9.4,7.0,7.0,A,공식기초분석완료
U3-302-4104,3단지,302동,4104호,41,9.4,7.0,7.0,A,공식기초분석완료
U3-302-4105,3단지,302동,4105호,41,9.4,7.0,7.0,A,공식기초분석완료
U3-302-4106,3단지,302동,4106호,41,9.4,7.0,7.0,A,공식기초분석완료
U3-302-4201,3단지,302동,4201호,42,9.5,7.0,7.0,A,공식기초분석완료
U3-302-4202,3단지,302동,4202호,42,9.5,7.0,7.0,A,공식기초분석완료
U3-302-4203,3단지,302동,4203호,42,9.5,7.0,7.0,A,공식기초분석완료
U3-302-4204,3단지,302동,4204호,42,9.5,7.0,7.0,A,공식기초분석완료
U3-302-4205,3단지,302동,4205호,42,9.5,7.0,7.0,A,공식기초분석완료
U3-302-4206,3단지,302동,4206호,42,9.5,7.0,7.0,A,공식기초분석완료
U3-303-101,3단지,303동,101호,1,5.1,7.0,7.0,C,공식기초분석완료
U3-303-102,3단지,303동,102호,1,5.1,7.0,7.0,C,공식기초분석완료
U3-303-103,3단지,303동,103호,1,5.1,7.0,7.0,C,공식기초분석완료
U3-303-104,3단지,303동,104호,1,5.1,7.0,7.0,C,공식기초분석완료
U3-303-105,3단지,303동,105호,1,5.1,7.0,7.0,C,공식기초분석완료
U3-303-106,3단지,303동,106호,1,5.1,7.0,7.0,C,공식기초분석완료
U3-303-201,3단지,303동,201호,2,5.2,7.0,7.0,C,공식기초분석완료
U3-303-202,3단지,303동,202호,2,5.2,7.0,7.0,C,공식기초분석완료
U3-303-203,3단지,303동,203호,2,5.2,7.0,7.0,C,공식기초분석완료
U3-303-204,3단지,303동,204호,2,5.2,7.0,7.0,C,공식기초분석완료
U3-303-205,3단지,303동,205호,2,5.2,7.0,7.0,C,공식기초분석완료
U3-303-206,3단지,303동,206호,2,5.2,7.0,7.0,C,공식기초분석완료
U3-303-301,3단지,303동,301호,3,5.3,7.0,7.0,C,공식기초분석완료
U3-303-302,3단지,303동,302호,3,5.3,7.0,7.0,C,공식기초분석완료
U3-303-303,3단지,303동,303호,3,5.3,7.0,7.0,C,공식기초분석완료
U3-303-304,3단지,303동,304호,3,5.3,7.0,7.0,C,공식기초분석완료
U3-303-305,3단지,303동,305호,3,5.3,7.0,7.0,C,공식기초분석완료
U3-303-306,3단지,303동,306호,3,5.3,7.0,7.0,C,공식기초분석완료
U3-303-401,3단지,303동,401호,4,5.4,7.0,7.0,C,공식기초분석완료
U3-303-402,3단지,303동,402호,4,5.4,7.0,7.0,C,공식기초분석완료
U3-303-403,3단지,303동,403호,4,5.4,7.0,7.0,C,공식기초분석완료
U3-303-404,3단지,303동,404호,4,5.4,7.0,7.0,C,공식기초분석완료
U3-303-405,3단지,303동,405호,4,5.4,7.0,7.0,C,공식기초분석완료
U3-303-406,3단지,303동,406호,4,5.4,7.0,7.0,C,공식기초분석완료
U3-303-501,3단지,303동,501호,5,5.5,7.0,7.0,C,공식기초분석완료
U3-303-502,3단지,303동,502호,5,5.5,7.0,7.0,C,공식기초분석완료
U3-303-503,3단지,303동,503호,5,5.5,7.0,7.0,C,공식기초분석완료
U3-303-504,3단지,303동,504호,5,5.5,7.0,7.0,C,공식기초분석완료
U3-303-505,3단지,303동,505호,5,5.5,7.0,7.0,C,공식기초분석완료
U3-303-506,3단지,303동,506호,5,5.5,7.0,7.0,C,공식기초분석완료
U3-303-601,3단지,303동,601호,6,5.6,7.0,7.0,C,공식기초분석완료
U3-303-602,3단지,303동,602호,6,5.6,7.0,7.0,C,공식기초분석완료
U3-303-603,3단지,303동,603호,6,5.6,7.0,7.0,C,공식기초분석완료
U3-303-604,3단지,303동,604호,6,5.6,7.0,7.0,C,공식기초분석완료
U3-303-605,3단지,303동,605호,6,5.6,7.0,7.0,C,공식기초분석완료
U3-303-606,3단지,303동,606호,6,5.6,7.0,7.0,C,공식기초분석완료
U3-303-701,3단지,303동,701호,7,5.8,7.0,7.0,C,공식기초분석완료
U3-303-702,3단지,303동,702호,7,5.8,7.0,7.0,C,공식기초분석완료
U3-303-703,3단지,303동,703호,7,5.8,7.0,7.0,C,공식기초분석완료
U3-303-704,3단지,303동,704호,7,5.8,7.0,7.0,C,공식기초분석완료
U3-303-705,3단지,303동,705호,7,5.8,7.0,7.0,C,공식기초분석완료
U3-303-706,3단지,303동,706호,7,5.8,7.0,7.0,C,공식기초분석완료
U3-303-801,3단지,303동,801호,8,5.9,7.0,7.0,C,공식기초분석완료
U3-303-802,3단지,303동,802호,8,5.9,7.0,7.0,C,공식기초분석완료
U3-303-803,3단지,303동,803호,8,5.9,7.0,7.0,C,공식기초분석완료
U3-303-804,3단지,303동,804호,8,5.9,7.0,7.0,C,공식기초분석완료
U3-303-805,3단지,303동,805호,8,5.9,7.0,7.0,C,공식기초분석완료
U3-303-806,3단지,303동,806호,8,5.9,7.0,7.0,C,공식기초분석완료
U3-303-901,3단지,303동,901호,9,6.0,7.0,7.0,C,공식기초분석완료
U3-303-902,3단지,303동,902호,9,6.0,7.0,7.0,C,공식기초분석완료
U3-303-903,3단지,303동,903호,9,6.0,7.0,7.0,C,공식기초분석완료
U3-303-904,3단지,303동,904호,9,6.0,7.0,7.0,C,공식기초분석완료
U3-303-905,3단지,303동,905호,9,6.0,7.0,7.0,C,공식기초분석완료
U3-303-906,3단지,303동,906호,9,6.0,7.0,7.0,C,공식기초분석완료
U3-303-1001,3단지,303동,1001호,10,6.1,7.0,7.0,C,공식기초분석완료
U3-303-1002,3단지,303동,1002호,10,6.1,7.0,7.0,C,공식기초분석완료
U3-303-1003,3단지,303동,1003호,10,6.1,7.0,7.0,C,공식기초분석완료
U3-303-1004,3단지,303동,1004호,10,6.1,7.0,7.0,C,공식기초분석완료
U3-303-1005,3단지,303동,1005호,10,6.1,7.0,7.0,C,공식기초분석완료
U3-303-1006,3단지,303동,1006호,10,6.1,7.0,7.0,C,공식기초분석완료
U3-303-1101,3단지,303동,1101호,11,6.2,7.0,7.0,C,공식기초분석완료
U3-303-1102,3단지,303동,1102호,11,6.2,7.0,7.0,C,공식기초분석완료
U3-303-1103,3단지,303동,1103호,11,6.2,7.0,7.0,C,공식기초분석완료
U3-303-1104,3단지,303동,1104호,11,6.2,7.0,7.0,C,공식기초분석완료
U3-303-1105,3단지,303동,1105호,11,6.2,7.0,7.0,C,공식기초분석완료
U3-303-1106,3단지,303동,1106호,11,6.2,7.0,7.0,C,공식기초분석완료
U3-303-1201,3단지,303동,1201호,12,6.3,7.0,7.0,C,공식기초분석완료
U3-303-1202,3단지,303동,1202호,12,6.3,7.0,7.0,C,공식기초분석완료
U3-303-1203,3단지,303동,1203호,12,6.3,7.0,7.0,C,공식기초분석완료
U3-303-1204,3단지,303동,1204호,12,6.3,7.0,7.0,C,공식기초분석완료
U3-303-1205,3단지,303동,1205호,12,6.3,7.0,7.0,C,공식기초분석완료
U3-303-1206,3단지,303동,1206호,12,6.3,7.0,7.0,C,공식기초분석완료
U3-303-1301,3단지,303동,1301호,13,6.4,7.0,7.0,C,공식기초분석완료
U3-303-1302,3단지,303동,1302호,13,6.4,7.0,7.0,C,공식기초분석완료
U3-303-1303,3단지,303동,1303호,13,6.4,7.0,7.0,C,공식기초분석완료
U3-303-1304,3단지,303동,1304호,13,6.4,7.0,7.0,C,공식기초분석완료
U3-303-1305,3단지,303동,1305호,13,6.4,7.0,7.0,C,공식기초분석완료
U3-303-1306,3단지,303동,1306호,13,6.4,7.0,7.0,C,공식기초분석완료
U3-303-1401,3단지,303동,1401호,14,6.5,7.0,7.0,C,공식기초분석완료
U3-303-1402,3단지,303동,1402호,14,6.5,7.0,7.0,C,공식기초분석완료
U3-303-1403,3단지,303동,1403호,14,6.5,7.0,7.0,C,공식기초분석완료
U3-303-1404,3단지,303동,1404호,14,6.5,7.0,7.0,C,공식기초분석완료
U3-303-1405,3단지,303동,1405호,14,6.5,7.0,7.0,C,공식기초분석완료
U3-303-1406,3단지,303동,1406호,14,6.5,7.0,7.0,C,공식기초분석완료
U3-303-1501,3단지,303동,1501호,15,6.6,7.0,7.0,C,공식기초분석완료
U3-303-1502,3단지,303동,1502호,15,6.6,7.0,7.0,C,공식기초분석완료
U3-303-1503,3단지,303동,1503호,15,6.6,7.0,7.0,C,공식기초분석완료
U3-303-1504,3단지,303동,1504호,15,6.6,7.0,7.0,C,공식기초분석완료
U3-303-1505,3단지,303동,1505호,15,6.6,7.0,7.0,C,공식기초분석완료
U3-303-1506,3단지,303동,1506호,15,6.6,7.0,7.0,C,공식기초분석완료
U3-303-1601,3단지,303동,1601호,16,6.7,7.0,7.0,C,공식기초분석완료
U3-303-1602,3단지,303동,1602호,16,6.7,7.0,7.0,C,공식기초분석완료
U3-303-1603,3단지,303동,1603호,16,6.7,7.0,7.0,C,공식기초분석완료
U3-303-1604,3단지,303동,1604호,16,6.7,7.0,7.0,C,공식기초분석완료
U3-303-1605,3단지,303동,1605호,16,6.7,7.0,7.0,C,공식기초분석완료
U3-303-1606,3단지,303동,1606호,16,6.7,7.0,7.0,C,공식기초분석완료
U3-303-1701,3단지,303동,1701호,17,6.8,7.0,7.0,C,공식기초분석완료
U3-303-1702,3단지,303동,1702호,17,6.8,7.0,7.0,C,공식기초분석완료
U3-303-1703,3단지,303동,1703호,17,6.8,7.0,7.0,C,공식기초분석완료
U3-303-1704,3단지,303동,1704호,17,6.8,7.0,7.0,C,공식기초분석완료
U3-303-1705,3단지,303동,1705호,17,6.8,7.0,7.0,C,공식기초분석완료
U3-303-1706,3단지,303동,1706호,17,6.8,7.0,7.0,C,공식기초분석완료
U3-303-1801,3단지,303동,1801호,18,6.9,7.0,7.0,C,공식기초분석완료
U3-303-1802,3단지,303동,1802호,18,6.9,7.0,7.0,C,공식기초분석완료
U3-303-1803,3단지,303동,1803호,18,6.9,7.0,7.0,C,공식기초분석완료
U3-303-1804,3단지,303동,1804호,18,6.9,7.0,7.0,C,공식기초분석완료
U3-303-1805,3단지,303동,1805호,18,6.9,7.0,7.0,C,공식기초분석완료
U3-303-1806,3단지,303동,1806호,18,6.9,7.0,7.0,C,공식기초분석완료
U3-303-1901,3단지,303동,1901호,19,7.0,7.0,7.0,B,공식기초분석완료
U3-303-1902,3단지,303동,1902호,19,7.0,7.0,7.0,B,공식기초분석완료
U3-303-1903,3단지,303동,1903호,19,7.0,7.0,7.0,B,공식기초분석완료
U3-303-1904,3단지,303동,1904호,19,7.0,7.0,7.0,B,공식기초분석완료
U3-303-1905,3단지,303동,1905호,19,7.0,7.0,7.0,B,공식기초분석완료
U3-303-1906,3단지,303동,1906호,19,7.0,7.0,7.0,B,공식기초분석완료
U3-303-2001,3단지,303동,2001호,20,7.1,7.0,7.0,B,공식기초분석완료
U3-303-2002,3단지,303동,2002호,20,7.1,7.0,7.0,B,공식기초분석완료
U3-303-2003,3단지,303동,2003호,20,7.1,7.0,7.0,B,공식기초분석완료
U3-303-2004,3단지,303동,2004호,20,7.1,7.0,7.0,B,공식기초분석완료
U3-303-2005,3단지,303동,2005호,20,7.1,7.0,7.0,B,공식기초분석완료
U3-303-2006,3단지,303동,2006호,20,7.1,7.0,7.0,B,공식기초분석완료
U3-303-2101,3단지,303동,2101호,21,7.2,7.0,7.0,B,공식기초분석완료
U3-303-2102,3단지,303동,2102호,21,7.2,7.0,7.0,B,공식기초분석완료
U3-303-2103,3단지,303동,2103호,21,7.2,7.0,7.0,B,공식기초분석완료
U3-303-2104,3단지,303동,2104호,21,7.2,7.0,7.0,B,공식기초분석완료
U3-303-2105,3단지,303동,2105호,21,7.2,7.0,7.0,B,공식기초분석완료
U3-303-2106,3단지,303동,2106호,21,7.2,7.0,7.0,B,공식기초분석완료
U3-303-2201,3단지,303동,2201호,22,7.4,7.0,7.0,B,공식기초분석완료
U3-303-2202,3단지,303동,2202호,22,7.4,7.0,7.0,B,공식기초분석완료
U3-303-2203,3단지,303동,2203호,22,7.4,7.0,7.0,B,공식기초분석완료
U3-303-2204,3단지,303동,2204호,22,7.4,7.0,7.0,B,공식기초분석완료
U3-303-2205,3단지,303동,2205호,22,7.4,7.0,7.0,B,공식기초분석완료
U3-303-2206,3단지,303동,2206호,22,7.4,7.0,7.0,B,공식기초분석완료
U3-303-2301,3단지,303동,2301호,23,7.5,7.0,7.0,B,공식기초분석완료
U3-303-2302,3단지,303동,2302호,23,7.5,7.0,7.0,B,공식기초분석완료
U3-303-2303,3단지,303동,2303호,23,7.5,7.0,7.0,B,공식기초분석완료
U3-303-2304,3단지,303동,2304호,23,7.5,7.0,7.0,B,공식기초분석완료
U3-303-2305,3단지,303동,2305호,23,7.5,7.0,7.0,B,공식기초분석완료
U3-303-2306,3단지,303동,2306호,23,7.5,7.0,7.0,B,공식기초분석완료
U3-303-2401,3단지,303동,2401호,24,7.6,7.0,7.0,B,공식기초분석완료
U3-303-2402,3단지,303동,2402호,24,7.6,7.0,7.0,B,공식기초분석완료
U3-303-2403,3단지,303동,2403호,24,7.6,7.0,7.0,B,공식기초분석완료
U3-303-2404,3단지,303동,2404호,24,7.6,7.0,7.0,B,공식기초분석완료
U3-303-2405,3단지,303동,2405호,24,7.6,7.0,7.0,B,공식기초분석완료
U3-303-2406,3단지,303동,2406호,24,7.6,7.0,7.0,B,공식기초분석완료
U3-303-2501,3단지,303동,2501호,25,7.7,7.0,7.0,B,공식기초분석완료
U3-303-2502,3단지,303동,2502호,25,7.7,7.0,7.0,B,공식기초분석완료
U3-303-2503,3단지,303동,2503호,25,7.7,7.0,7.0,B,공식기초분석완료
U3-303-2504,3단지,303동,2504호,25,7.7,7.0,7.0,B,공식기초분석완료
U3-303-2505,3단지,303동,2505호,25,7.7,7.0,7.0,B,공식기초분석완료
U3-303-2506,3단지,303동,2506호,25,7.7,7.0,7.0,B,공식기초분석완료
U3-303-2601,3단지,303동,2601호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-303-2602,3단지,303동,2602호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-303-2603,3단지,303동,2603호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-303-2604,3단지,303동,2604호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-303-2605,3단지,303동,2605호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-303-2606,3단지,303동,2606호,26,7.8,7.0,7.0,B,공식기초분석완료
U3-303-2701,3단지,303동,2701호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-303-2702,3단지,303동,2702호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-303-2703,3단지,303동,2703호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-303-2704,3단지,303동,2704호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-303-2705,3단지,303동,2705호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-303-2706,3단지,303동,2706호,27,7.9,7.0,7.0,B,공식기초분석완료
U3-303-2801,3단지,303동,2801호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-303-2802,3단지,303동,2802호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-303-2803,3단지,303동,2803호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-303-2804,3단지,303동,2804호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-303-2805,3단지,303동,2805호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-303-2806,3단지,303동,2806호,28,8.0,7.0,7.0,B+,공식기초분석완료
U3-303-2901,3단지,303동,2901호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-303-2902,3단지,303동,2902호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-303-2903,3단지,303동,2903호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-303-2904,3단지,303동,2904호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-303-2905,3단지,303동,2905호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-303-2906,3단지,303동,2906호,29,8.1,7.0,7.0,B+,공식기초분석완료
U3-303-3001,3단지,303동,3001호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-303-3002,3단지,303동,3002호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-303-3003,3단지,303동,3003호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-303-3004,3단지,303동,3004호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-303-3005,3단지,303동,3005호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-303-3006,3단지,303동,3006호,30,8.2,7.0,7.0,B+,공식기초분석완료
U3-303-3101,3단지,303동,3101호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-303-3102,3단지,303동,3102호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-303-3103,3단지,303동,3103호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-303-3104,3단지,303동,3104호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-303-3105,3단지,303동,3105호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-303-3106,3단지,303동,3106호,31,8.3,7.0,7.0,B+,공식기초분석완료
U3-303-3201,3단지,303동,3201호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-303-3202,3단지,303동,3202호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-303-3203,3단지,303동,3203호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-303-3204,3단지,303동,3204호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-303-3205,3단지,303동,3205호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-303-3206,3단지,303동,3206호,32,8.4,7.0,7.0,B+,공식기초분석완료
U3-303-3301,3단지,303동,3301호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-303-3302,3단지,303동,3302호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-303-3303,3단지,303동,3303호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-303-3304,3단지,303동,3304호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-303-3305,3단지,303동,3305호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-303-3306,3단지,303동,3306호,33,8.5,7.0,7.0,B+,공식기초분석완료
U3-303-3401,3단지,303동,3401호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-303-3402,3단지,303동,3402호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-303-3403,3단지,303동,3403호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-303-3404,3단지,303동,3404호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-303-3405,3단지,303동,3405호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-303-3406,3단지,303동,3406호,34,8.6,7.0,7.0,B+,공식기초분석완료
U3-303-3501,3단지,303동,3501호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-303-3502,3단지,303동,3502호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-303-3503,3단지,303동,3503호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-303-3504,3단지,303동,3504호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-303-3505,3단지,303동,3505호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-303-3506,3단지,303동,3506호,35,8.8,7.0,7.0,B+,공식기초분석완료
U3-303-3601,3단지,303동,3601호,36,8.9,7.0,7.0,B+,공식기초분석완료
U3-303-3602,3단지,303동,3602호,36,8.9,7.0,7.0,B+,공식기초분석완료
U3-303-3603,3단지,303동,3603호,36,8.9,7.0,7.0,B+,공식기초분석완료
